Track ID,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature,genres_list,genre_embedding,genre_dim_0,genre_dim_1,genre_dim_2,genre_dim_3,genre_dim_4,genre_dim_5,genre_dim_6,genre_dim_7,genre_dim_8,genre_dim_9,genre_dim_10,genre_dim_11,genre_dim_12,genre_dim_13,genre_dim_14,genre_dim_15,similarity_score,fit_probability,fit_score,ridge_fitness_score,fitness_score_normalized
003vvx7Niy0yvhvHt4a68B,Mr. Brightside,Hot Fuss,The Killers,2004,222973,86,,2024-07-02T22:01:29Z,alternative rock,Island Records,0.352,0.911,1.0,-5.23,1.0,0.0747,0.00121,0.0,0.0995,0.236,148.033,4.0,['alternative rock'],"[-0.60975522 -0.41225114  0.2519891   1.56021714 -0.9161247   0.85841662
 -1.2086221  -0.00936314 -0.24360943  0.66567111 -1.83371484  1.20933807
 -0.84914297 -0.43323648  1.24467862  1.33408141]",-0.60975522,-0.41225114,0.2519891,1.56021714,-0.9161247,0.85841662,-1.2086221,-0.00936314,-0.24360943,0.66567111,-1.83371484,1.20933807,-0.84914297,-0.43323648,1.24467862,1.33408141,0.7315366061353732,0.71499646,0,0.14139442668356125,37.038731464731704
1AdYZ6X00nXmO613Y7GJOl,I Miss You,blink-182,blink-182,2003-11-01,227250,70,,2024-07-02T22:01:29Z,"pop punk,punk,emo pop,rock,skate punk,emo",Geffen,0.423,0.714,11.0,-8.295,1.0,0.045,0.00113,6.28e-06,0.0855,0.593,110.017,4.0,"['pop punk', 'punk', 'emo pop', 'rock', 'skate punk', 'emo']","[-0.16737975 -0.16548099  0.38018152  1.64680096  0.97284354  0.2751446
 -0.77685409 -0.19227373  0.5619652   0.50414842 -1.51728195  0.13584184
 -0.77542481 -0.87021475  0.45276374  0.55188444]",-0.16737975,-0.16548099,0.38018152,1.64680096,0.97284354,0.2751446,-0.77685409,-0.19227373,0.5619652,0.50414842,-1.51728195,0.13584184,-0.77542481,-0.87021475,0.45276374,0.55188444,0.7436248834866178,0.6824219,0,0.20347327033728904,46.9406036048486
0fIDUXVyJ1JISqB4HP4D5H,Sweet Disposition,Conditions,The Temper Trap,2009-06-19,236466,69,,2024-07-02T22:01:29Z,"indie, indie rock, australian, alternative, seen live",Glassnote - VMG,0.53,0.8,2.0,-7.273,1.0,0.0423,0.0724,0.203,0.116,0.309,129.098,4.0,"['indie', 'indie rock', 'australian', 'alternative', 'seen live']","[-0.37897965  0.27465056  0.17549213  1.37250796 -0.20170898  0.64322582
 -1.2192201  -0.82610962  0.15718527  0.31024058 -1.42798756  0.21705495
 -0.11340168 -1.08657895  0.22200963  0.45631601]",-0.37897965,0.27465056,0.17549213,1.37250796,-0.20170898,0.64322582,-1.2192201,-0.82610962,0.15718527,0.31024058,-1.42798756,0.21705495,-0.11340168,-1.08657895,0.22200963,0.45631601,0.6448088253252001,0.611185,0,0.2856997802667852,60.05612477002145
7BHPGtpuuWWsvE7cCaMuEU,Naive,Inside In / Inside Out,The Kooks,2006-01-01,203506,75,,2024-07-02T22:01:29Z,"indie,indie rock",Virgin Records,0.394,0.808,8.0,-6.209,0.0,0.0853,0.0759,0.0,0.149,0.736,100.649,4.0,"['indie', 'indie rock']","[-0.44368571  0.00591901  0.34519218  1.4643097  -0.3638165   0.30197879
 -1.25556067 -0.7172532   0.64865933  0.35467911 -1.49861067  0.65503948
  0.0544177  -0.97481891  0.7552373  -0.01292783]",-0.44368571,0.00591901,0.34519218,1.4643097,-0.3638165,0.30197879,-1.25556067,-0.7172532,0.64865933,0.35467911,-1.49861067,0.65503948,0.0544177,-0.97481891,0.7552373,-0.01292783,0.6623225066405477,0.65014863,0,0.16134417188822284,40.22081113339201
1jJci4qxiYcOHhQR247rEU,Kids,Oracular Spectacular,MGMT,2007-12-14,302840,80,,2024-07-02T22:01:29Z,indie,Red Ink/Columbia,0.451,0.931,9.0,-3.871,1.0,0.0719,0.00076,0.0049,0.361,0.172,122.961,4.0,['indie'],"[ 0.09346009 -0.26227316  0.34444657  1.30835857  0.35620928  0.41603834
 -0.81258197 -0.89270072  0.13667616  0.28956519 -1.1280384   0.39353046
 -0.11997958 -1.18251674  0.11449651  0.33815616]",0.09346009,-0.26227316,0.34444657,1.30835857,0.35620928,0.41603834,-0.81258197,-0.89270072,0.13667616,0.28956519,-1.1280384,0.39353046,-0.11997958,-1.18251674,0.11449651,0.33815616,0.7402892718295674,0.6944847,0,0.1318533072893773,35.51687733932668
70wYA8oYHoMzhRRkARoMhU,When You Were Young,Sam's Town,The Killers,2006-09-27,220426,77,,2024-07-02T22:01:29Z,alternative rock,Island Records,0.467,0.988,11.0,-3.313,1.0,0.112,0.000152,0.0484,0.28,0.321,130.433,4.0,['alternative rock'],"[-0.60975522 -0.41225114  0.2519891   1.56021714 -0.9161247   0.85841662
 -1.2086221  -0.00936314 -0.24360943  0.66567111 -1.83371484  1.20933807
 -0.84914297 -0.43323648  1.24467862  1.33408141]",-0.60975522,-0.41225114,0.2519891,1.56021714,-0.9161247,0.85841662,-1.2086221,-0.00936314,-0.24360943,0.66567111,-1.83371484,1.20933807,-0.84914297,-0.43323648,1.24467862,1.33408141,0.6983614818852187,0.693579,0,0.07626317625554452,26.64998586145519
0lIoY4ZQsdn5QzhraM9o9u,Because the Night,Easter,Patti Smith,1978,204800,66,,2025-03-02T05:02:11Z,proto-punk,Arista,0.466,0.763,11.0,-7.748,0.0,0.0391,0.0542,0.0,0.119,0.473,123.539,4.0,['proto-punk'],"[ 0.80129176 -0.11746546  1.26289034  1.66020501  0.37486392  0.56968904
 -0.50611609 -0.52357787  1.83952236 -0.24855506 -1.40771139  0.9542852
 -1.55552125 -0.97825694  0.64702362  0.70995319]",0.80129176,-0.11746546,1.26289034,1.66020501,0.37486392,0.56968904,-0.50611609,-0.52357787,1.83952236,-0.24855506,-1.40771139,0.9542852,-1.55552125,-0.97825694,0.64702362,0.70995319,0.5332678796999311,0.6148937,0,0.2595773135264337,55.889466526671825
57iDDD9N9tTWe75x6qhStw,Bitter Sweet Symphony - Remastered 2016,Urban Hymns (Remastered 2016),The Verve,1997-09-29,357266,81,,2025-03-02T05:27:09Z,"britpop,shoegaze",UMC (Universal Music Catalogue),0.356,0.917,9.0,-6.006,1.0,0.0479,0.0335,0.0,0.406,0.518,171.176,4.0,"['britpop', 'shoegaze']","[ 0.32350733 -1.38464642  0.3852145   1.29521143 -0.01608413 -0.00421826
 -0.53273809 -0.59490687 -0.1479083   0.45636636 -1.62226847 -0.26985402
  0.16534972 -0.89418688  1.68982273  1.26304626]",0.32350733,-1.38464642,0.3852145,1.29521143,-0.01608413,-0.00421826,-0.53273809,-0.59490687,-0.1479083,0.45636636,-1.62226847,-0.26985402,0.16534972,-0.89418688,1.68982273,1.26304626,0.6640497176469117,0.6937412,0,0.14081412275635136,36.946170215980175
2A7GGXmTlXuH9LOvBXgOX4,Champagne Supernova - Remastered,(What's The Story) Morning Glory? (Deluxe Remastered Edition),Oasis,1995,451320,69,,2025-03-02T05:27:09Z,"britpop,madchester,rock",Big Brother Recordings Ltd,0.293,0.817,2.0,-3.786,1.0,0.039,0.458,0.0509,0.355,0.138,150.249,4.0,"['britpop', 'madchester', 'rock']","[ 0.05294814 -0.28837629  0.04808039  1.63536469  0.66764804  0.58462573
 -1.37685583 -0.31753336 -0.1748492   0.74600452 -0.66326934  0.28256967
  0.11874541 -1.07549785  0.7565839   1.31795971]",0.05294814,-0.28837629,0.04808039,1.63536469,0.66764804,0.58462573,-1.37685583,-0.31753336,-0.1748492,0.74600452,-0.66326934,0.28256967,0.11874541,-1.07549785,0.7565839,1.31795971,0.7661820005864985,0.6052207,0,0.5361240990458174,100.0
2aC8wwfrM0YeTAzzk8hxqC,Disco 2000,Different Class,Pulp,1995-10-30,273573,63,,2025-03-02T05:27:09Z,"britpop,madchester",Universal-Island Records Ltd.,0.565,0.902,7.0,-7.579,0.0,0.0725,0.0132,0.0,0.0561,0.544,133.11,4.0,"['britpop', 'madchester']","[ 0.67417076 -0.61966077  0.32194113  1.49416989  0.60235983  0.20325489
 -1.37528852 -0.414507    0.23817419  0.86127496 -0.63375613  0.65309089
  0.28509311 -0.74548087  1.15503867  1.45146358]",0.67417076,-0.61966077,0.32194113,1.49416989,0.60235983,0.20325489,-1.37528852,-0.414507,0.23817419,0.86127496,-0.63375613,0.65309089,0.28509311,-0.74548087,1.15503867,1.45146358,0.7230847336104936,0.6737622,0,0.18318078835074753,43.703855782077355
1JMGjWpfBj2uctjMmjx4mb,Exits,Everything Not Saved Will Be Lost Part I,Foals,2019-03-08,357419,49,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:12:38Z,indie,Warner Records,0.481,0.858,9.0,-2.941,0.0,0.0345,0.0538,0.00104,0.515,0.708,188.066,4.0,['indie'],"[ 0.09346009 -0.26227316  0.34444657  1.30835857  0.35620928  0.41603834
 -0.81258197 -0.89270072  0.13667616  0.28956519 -1.1280384   0.39353046
 -0.11997958 -1.18251674  0.11449651  0.33815616]",0.09346009,-0.26227316,0.34444657,1.30835857,0.35620928,0.41603834,-0.81258197,-0.89270072,0.13667616,0.28956519,-1.1280384,0.39353046,-0.11997958,-1.18251674,0.11449651,0.33815616,0.6040520121523434,0.6857776,0,0.16763824754014192,41.224746269380695
0ELj2N2ZDZrhgSFPL6beS1,Half Asleep,Half Asleep,School Of Seven Bells,2008-09-16,260893,1,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:12:38Z,"dream pop,shoegaze",Ghostly International,0.447,0.811,2.0,-5.83,1.0,0.0465,0.000288,0.00313,0.154,0.379,129.996,4.0,"['dream pop', 'shoegaze']","[ 0.1231574  -0.17976606 -0.08644963  1.57392091 -0.45552215 -0.15068503
 -0.4956829  -0.47971568  0.05949156  0.08648161 -1.89282662  0.91837125
  0.28520685 -1.1222201   0.71638021  0.25116964]",0.1231574,-0.17976606,-0.08644963,1.57392091,-0.45552215,-0.15068503,-0.4956829,-0.47971568,0.05949156,0.08648161,-1.89282662,0.91837125,0.28520685,-1.1222201,0.71638021,0.25116964,0.6450691290071394,0.67795557,0,0.1883561063971459,44.52934373519903
307v7H0W8evMrEuUuhkBiK,Providence,Holy Fire,Foals,2013-01-31,247933,34,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:12:38Z,indie,Warner Records,0.465,0.894,5.0,-7.296,1.0,0.0789,0.000125,0.164,0.175,0.339,136.792,1.0,['indie'],"[ 0.09346009 -0.26227316  0.34444657  1.30835857  0.35620928  0.41603834
 -0.81258197 -0.89270072  0.13667616  0.28956519 -1.1280384   0.39353046
 -0.11997958 -1.18251674  0.11449651  0.33815616]",0.09346009,-0.26227316,0.34444657,1.30835857,0.35620928,0.41603834,-0.81258197,-0.89270072,0.13667616,0.28956519,-1.1280384,0.39353046,-0.11997958,-1.18251674,0.11449651,0.33815616,0.8206925068279769,0.6879161,0,0.1564158827851378,39.43472547689237
3f7OyfSoDbQC0LRDQiytPp,Mountain at My Gates,What Went Down,Foals,2015-08-28,244293,66,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:12:38Z,indie,Warner Records,0.495,0.931,2.0,-5.336,0.0,0.0469,0.0025,0.0819,0.246,0.617,104.05,4.0,['indie'],"[ 0.09346009 -0.26227316  0.34444657  1.30835857  0.35620928  0.41603834
 -0.81258197 -0.89270072  0.13667616  0.28956519 -1.1280384   0.39353046
 -0.11997958 -1.18251674  0.11449651  0.33815616]",0.09346009,-0.26227316,0.34444657,1.30835857,0.35620928,0.41603834,-0.81258197,-0.89270072,0.13667616,0.28956519,-1.1280384,0.39353046,-0.11997958,-1.18251674,0.11449651,0.33815616,0.7204476601752022,0.66742563,0,0.10597488154818924,31.3891448012325
4CBRmeBSa574G0TrQknHbn,A Knife in the Ocean,What Went Down,Foals,2015-08-28,412826,38,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:12:38Z,indie,Warner Records,0.177,0.76,9.0,-5.458,1.0,0.0472,0.00193,0.271,0.585,0.168,178.527,3.0,['indie'],"[ 0.09346009 -0.26227316  0.34444657  1.30835857  0.35620928  0.41603834
 -0.81258197 -0.89270072  0.13667616  0.28956519 -1.1280384   0.39353046
 -0.11997958 -1.18251674  0.11449651  0.33815616]",0.09346009,-0.26227316,0.34444657,1.30835857,0.35620928,0.41603834,-0.81258197,-0.89270072,0.13667616,0.28956519,-1.1280384,0.39353046,-0.11997958,-1.18251674,0.11449651,0.33815616,0.6180161528054638,0.63972133,0,0.14188202236902783,37.11650530601801
0Fe3WxeO6lZZxj7ytvbDUh,Dashboard,We Were Dead Before The Ship Even Sank,Modest Mouse,2007-03-20,246173,59,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:12:38Z,"indie rock,indie,alternative rock",Epic,0.639,0.903,11.0,-5.013,0.0,0.0371,0.00963,7.06e-05,0.174,0.96,135.938,4.0,"['indie rock', 'indie', 'alternative rock']","[-0.49904221 -0.13347104  0.31412448  1.49627885 -0.54791923  0.48745807
 -1.23991448 -0.48128985  0.35123641  0.45834311 -1.61031206  0.83980567
 -0.24676919 -0.79429143  0.91838441  0.43607525]",-0.49904221,-0.13347104,0.31412448,1.49627885,-0.54791923,0.48745807,-1.23991448,-0.48128985,0.35123641,0.45834311,-1.61031206,0.83980567,-0.24676919,-0.79429143,0.91838441,0.43607525,0.6463216444302116,0.6143373,0,0.1373137217914386,36.38783953915504
10thiO3wUYUguz1VvkIiVN,11th Dimension,11th Dimension,Julian Casablancas,2009-10-02,243706,26,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:12:38Z,"indie, indie rock, rock, singer-songwriter, seen live",RCA Records Label,0.603,0.911,6.0,-3.883,0.0,0.0431,0.00102,0.00985,0.0911,0.373,125.487,4.0,"['indie', 'indie rock', 'rock', 'singer-songwriter', 'seen live']","[-0.2146057   0.3537213   0.08368573  1.52898496 -0.02302115  0.88896471
 -1.39804749 -0.64925408 -0.11909056  0.22524299 -1.46610706 -0.18126538
 -0.14035442 -1.09535281  0.3471333   0.28872157]",-0.2146057,0.3537213,0.08368573,1.52898496,-0.02302115,0.88896471,-1.39804749,-0.64925408,-0.11909056,0.22524299,-1.46610706,-0.18126538,-0.14035442,-1.09535281,0.3471333,0.28872157,0.6179975028331093,0.62084585,0,0.18398133849217094,43.831547354206876
55fb0yygjCXdrCY5eJdmD1,Human,Direct Hits,The Killers,2013-01-01,245320,36,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:12:38Z,alternative rock,Island Records,0.552,0.851,10.0,-6.682,1.0,0.0627,0.00129,0.000796,0.0989,0.553,135.481,4.0,['alternative rock'],"[-0.60975522 -0.41225114  0.2519891   1.56021714 -0.9161247   0.85841662
 -1.2086221  -0.00936314 -0.24360943  0.66567111 -1.83371484  1.20933807
 -0.84914297 -0.43323648  1.24467862  1.33408141]",-0.60975522,-0.41225114,0.2519891,1.56021714,-0.9161247,0.85841662,-1.2086221,-0.00936314,-0.24360943,0.66567111,-1.83371484,1.20933807,-0.84914297,-0.43323648,1.24467862,1.33408141,0.6547114719907456,0.66973984,0,0.1828207905484776,43.6464344127509
003vvx7Niy0yvhvHt4a68B,Mr. Brightside,Hot Fuss,The Killers,2004,222973,86,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:12:38Z,alternative rock,Island Records,0.352,0.911,1.0,-5.23,1.0,0.0747,0.00121,0.0,0.0995,0.236,148.033,4.0,['alternative rock'],"[-0.60975522 -0.41225114  0.2519891   1.56021714 -0.9161247   0.85841662
 -1.2086221  -0.00936314 -0.24360943  0.66567111 -1.83371484  1.20933807
 -0.84914297 -0.43323648  1.24467862  1.33408141]",-0.60975522,-0.41225114,0.2519891,1.56021714,-0.9161247,0.85841662,-1.2086221,-0.00936314,-0.24360943,0.66567111,-1.83371484,1.20933807,-0.84914297,-0.43323648,1.24467862,1.33408141,0.7315366061353732,0.71499646,0,0.14139442668356125,37.038731464731704
6PwjJ58I4t7Mae9xfZ9l9v,Somebody Told Me,Hot Fuss,The Killers,2004,197200,80,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:12:38Z,alternative rock,Island Records,0.497,0.97,10.0,-4.851,0.0,0.0836,9.04e-05,0.000674,0.101,0.689,138.081,4.0,['alternative rock'],"[-0.60975522 -0.41225114  0.2519891   1.56021714 -0.9161247   0.85841662
 -1.2086221  -0.00936314 -0.24360943  0.66567111 -1.83371484  1.20933807
 -0.84914297 -0.43323648  1.24467862  1.33408141]",-0.60975522,-0.41225114,0.2519891,1.56021714,-0.9161247,0.85841662,-1.2086221,-0.00936314,-0.24360943,0.66567111,-1.83371484,1.20933807,-0.84914297,-0.43323648,1.24467862,1.33408141,0.6859519769646277,0.6861928,0,0.08565921043012753,28.14869820119934
0OpSYP9Oly3SqmeIgiRnzT,All These Things That I've Done,Hot Fuss,The Killers,2004-06-15,301746,49,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:12:38Z,alternative rock,EMI,0.552,0.71,6.0,-6.925,1.0,0.0425,0.00164,5.07e-06,0.116,0.206,118.276,4.0,['alternative rock'],"[-0.60975522 -0.41225114  0.2519891   1.56021714 -0.9161247   0.85841662
 -1.2086221  -0.00936314 -0.24360943  0.66567111 -1.83371484  1.20933807
 -0.84914297 -0.43323648  1.24467862  1.33408141]",-0.60975522,-0.41225114,0.2519891,1.56021714,-0.9161247,0.85841662,-1.2086221,-0.00936314,-0.24360943,0.66567111,-1.83371484,1.20933807,-0.84914297,-0.43323648,1.24467862,1.33408141,0.6151050124072269,0.6076228,0,0.280834455795146,59.28008227304654
70wYA8oYHoMzhRRkARoMhU,When You Were Young,Sam's Town,The Killers,2006-09-27,220426,77,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:12:38Z,alternative rock,Island Records,0.467,0.988,11.0,-3.313,1.0,0.112,0.000152,0.0484,0.28,0.321,130.433,4.0,['alternative rock'],"[-0.60975522 -0.41225114  0.2519891   1.56021714 -0.9161247   0.85841662
 -1.2086221  -0.00936314 -0.24360943  0.66567111 -1.83371484  1.20933807
 -0.84914297 -0.43323648  1.24467862  1.33408141]",-0.60975522,-0.41225114,0.2519891,1.56021714,-0.9161247,0.85841662,-1.2086221,-0.00936314,-0.24360943,0.66567111,-1.83371484,1.20933807,-0.84914297,-0.43323648,1.24467862,1.33408141,0.6983614818852187,0.693579,0,0.07626317625554452,26.64998586145519
2MVwrvjmcdt4MsYYLCYMt8,Tighten Up,Brothers,The Black Keys,2010-05-18,211080,64,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:12:38Z,"blues rock,garage rock,modern blues,rock",Nonesuch,0.504,0.705,6.0,-6.179,0.0,0.0665,0.00121,4.12e-06,0.453,0.567,108.965,4.0,"['blues rock', 'garage rock', 'modern blues', 'rock']","[-0.27705037 -0.00619174  0.1226304   1.89076707  0.50173631  1.02362878
 -0.66875926 -0.70328073 -0.23401773  0.00918441 -1.10163738  0.22522986
 -0.01500243 -0.85001602  0.54136391  0.14859625]",-0.27705037,-0.00619174,0.1226304,1.89076707,0.50173631,1.02362878,-0.66875926,-0.70328073,-0.23401773,0.00918441,-1.10163738,0.22522986,-0.01500243,-0.85001602,0.54136391,0.14859625,0.5647272661709054,0.60653216,0,0.1790737464341759,43.048762975277775
0X0Lz7LwpiIWcdGqVWaxXD,Mess Around,Tell Me I'm Pretty,Cage The Elephant,2015-12-18,173173,56,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:12:38Z,modern rock,RCA Records Label,0.423,0.931,11.0,-5.225,0.0,0.0539,0.0119,0.00104,0.629,0.61,150.385,4.0,['modern rock'],"[ 0.08501181 -0.72213769 -0.1170232   2.01349688  0.33026224  0.50268751
 -2.03685617  0.64385015  0.41717336  1.19618785 -0.60135818  1.97643042
  0.43925843 -0.88755053 -0.15696771  0.87879467]",0.08501181,-0.72213769,-0.1170232,2.01349688,0.33026224,0.50268751,-2.03685617,0.64385015,0.41717336,1.19618785,-0.60135818,1.97643042,0.43925843,-0.88755053,-0.15696771,0.87879467,0.5995045301001265,0.6039911,0,0.09142363110823565,29.068150838475464
6xLRN5wfYZinAge6lRCwWK,El Dorado,Kintsugi,Death Cab for Cutie,2015-03-27,218773,30,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:12:38Z,"indie, indie rock, alternative, seen live, rock",Atlantic Records,0.525,0.886,3.0,-7.304,1.0,0.0519,0.0122,0.032,0.108,0.421,74.987,4.0,"['indie', 'indie rock', 'alternative', 'seen live', 'rock']","[-0.32616898  0.1861896   0.19375496  1.49888783 -0.10389442  0.70231045
 -1.2601091  -0.68143908  0.22932367  0.32381027 -1.39432588  0.11615084
 -0.10481799 -1.1113472   0.176056    0.43211521]",-0.32616898,0.1861896,0.19375496,1.49888783,-0.10389442,0.70231045,-1.2601091,-0.68143908,0.22932367,0.32381027,-1.39432588,0.11615084,-0.10481799,-1.1113472,0.176056,0.43211521,0.531529235031892,0.6310236,0,0.17409141293741437,42.25405697979342
6ewQE1dNPv9qqlnB1CxrvM,Mind Mischief,Lonerism,Tame Impala,2012-01-01,271880,58,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:12:38Z,"indie,psychedelic pop",Modular,0.25,0.942,6.0,-3.235,1.0,0.0545,0.0815,0.00097,0.367,0.822,161.333,4.0,"['indie', 'psychedelic pop']","[-0.09191724  0.3562917   0.03691098  1.37369091 -0.25556153  0.33137926
 -1.04253022 -0.81959888  0.69335644  0.21451439 -1.49557328  0.74379014
  0.42263132 -0.95434346  0.11902233 -0.01002816]",-0.09191724,0.3562917,0.03691098,1.37369091,-0.25556153,0.33137926,-1.04253022,-0.81959888,0.69335644,0.21451439,-1.49557328,0.74379014,0.42263132,-0.95434346,0.11902233,-0.01002816,0.6007242963608455,0.6302666,0,0.07865441158057727,27.031399319757952
4aetgBuI5iRQpjy8gdGxY8,Lucidity,InnerSpeaker,Tame Impala,2010-05-21,271880,0,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:12:38Z,"indie,psychedelic pop",Interscope,0.37,0.876,6.0,-6.317,0.0,0.0591,0.12,0.0464,0.357,0.515,147.016,4.0,"['indie', 'psychedelic pop']","[-0.09191724  0.3562917   0.03691098  1.37369091 -0.25556153  0.33137926
 -1.04253022 -0.81959888  0.69335644  0.21451439 -1.49557328  0.74379014
  0.42263132 -0.95434346  0.11902233 -0.01002816]",-0.09191724,0.3562917,0.03691098,1.37369091,-0.25556153,0.33137926,-1.04253022,-0.81959888,0.69335644,0.21451439,-1.49557328,0.74379014,0.42263132,-0.95434346,0.11902233,-0.01002816,0.5867242779035527,0.60762465,0,0.21630575711974365,48.987446552961
2Jlq1yNoXP548kPZcKRl18,Starlight,Starlight,Muse,2006,243293,31,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:12:38Z,"alternative rock,rock",Warner Records,0.555,0.88,1.0,-3.888,0.0,0.0312,0.000212,0.000198,0.127,0.266,121.57,4.0,"['alternative rock', 'rock']","[-0.89962617 -0.01902923 -0.123826    1.73898572 -0.05895013  1.10289201
 -1.29430628 -0.06647462 -0.6222527   0.59056738 -1.2780053   0.37543264
 -0.53154647 -1.08438414  0.60217649  1.19251668]",-0.89962617,-0.01902923,-0.123826,1.73898572,-0.05895013,1.10289201,-1.29430628,-0.06647462,-0.6222527,0.59056738,-1.2780053,0.37543264,-0.53154647,-1.08438414,0.60217649,1.19251668,0.7242441151850775,0.695569,0,0.19891904084664747,46.214182243577405
60pGI8AIB22qB8rC0BHrA0,Share with Me the Sun,In the Mountain in the Cloud,Portugal. The Man,2011-06-29,164160,32,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:12:38Z,"experimental, indie, seen live, indie rock, progressive",Atlantic Records,0.515,0.848,0.0,-7.287,1.0,0.0345,0.127,0.0368,0.38,0.565,173.912,4.0,"['experimental', 'indie', 'seen live', 'indie rock', 'progressive']","[-0.07327591  0.1993319   0.15220584  1.5345239  -0.2930411   0.68690724
 -1.31494601 -0.44203372 -0.01268414  0.2821801  -1.86300514  0.2324294
 -0.29565116 -0.79898148  0.5251855   0.41388515]",-0.07327591,0.1993319,0.15220584,1.5345239,-0.2930411,0.68690724,-1.31494601,-0.44203372,-0.01268414,0.2821801,-1.86300514,0.2324294,-0.29565116,-0.79898148,0.5251855,0.41388515,0.6433018414101567,0.6458769,0,0.2923477620082224,61.11650961804992
2AT8iROs4FQueDv2c8q2KE,R U Mine?,AM,Arctic Monkeys,2013-09-09,201726,80,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:12:38Z,"indie,garage rock",Domino Recording Co,0.288,0.758,6.0,-5.692,0.0,0.0371,0.00616,0.0,0.303,0.619,97.094,4.0,"['indie', 'garage rock']","[ 3.68784463e-01 -5.55729819e-01  5.17333551e-01  1.76273710e+00
 -1.79174632e-01  1.51902315e-01 -4.87517722e-01 -8.50676473e-01
  7.72172554e-01  4.08080866e-01 -1.53075325e+00  3.25321290e-01
 -7.31334962e-01 -7.95774645e-01  4.67629723e-01  1.56645052e-03]",0.368784463,-0.555729819,0.517333551,1.7627371,-0.179174632,0.151902315,-0.487517722,-0.850676473,0.772172554,0.408080866,-1.53075325,0.32532129,-0.731334962,-0.795774645,0.467629723,0.00156645052,0.6120424073759658,0.6295255,0,0.12091804757904982,33.772651173088605
1j9rezdE3YeC7yktZXC1em,I Want It All,AM,Arctic Monkeys,2013-09-09,185406,64,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:12:38Z,"indie,garage rock",Domino Recording Co,0.499,0.81,5.0,-5.579,1.0,0.0347,0.000637,0.0748,0.0625,0.288,131.052,4.0,"['indie', 'garage rock']","[ 3.68784463e-01 -5.55729819e-01  5.17333551e-01  1.76273710e+00
 -1.79174632e-01  1.51902315e-01 -4.87517722e-01 -8.50676473e-01
  7.72172554e-01  4.08080866e-01 -1.53075325e+00  3.25321290e-01
 -7.31334962e-01 -7.95774645e-01  4.67629723e-01  1.56645052e-03]",0.368784463,-0.555729819,0.517333551,1.7627371,-0.179174632,0.151902315,-0.487517722,-0.850676473,0.772172554,0.408080866,-1.53075325,0.32532129,-0.731334962,-0.795774645,0.467629723,0.00156645052,0.6331247170676904,0.6691184,0,0.22072893092768955,49.69296390673285
4atMrAadB7dS8xn9vfk9PQ,Fireside,AM,Arctic Monkeys,2013-09-09,181049,66,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:12:38Z,"indie,garage rock",Domino Recording Co,0.538,0.953,9.0,-5.611,0.0,0.056,0.0234,0.00126,0.113,0.74,100.033,4.0,"['indie', 'garage rock']","[ 3.68784463e-01 -5.55729819e-01  5.17333551e-01  1.76273710e+00
 -1.79174632e-01  1.51902315e-01 -4.87517722e-01 -8.50676473e-01
  7.72172554e-01  4.08080866e-01 -1.53075325e+00  3.25321290e-01
 -7.31334962e-01 -7.95774645e-01  4.67629723e-01  1.56645052e-03]",0.368784463,-0.555729819,0.517333551,1.7627371,-0.179174632,0.151902315,-0.487517722,-0.850676473,0.772172554,0.408080866,-1.53075325,0.32532129,-0.731334962,-0.795774645,0.467629723,0.00156645052,0.5525595440129467,0.6241085,0,0.11856595285881243,33.39748082824221
