Track ID,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature,genres_list,genre_embedding,genre_dim_0,genre_dim_1,genre_dim_2,genre_dim_3,genre_dim_4,genre_dim_5,genre_dim_6,genre_dim_7,genre_dim_8,genre_dim_9,genre_dim_10,genre_dim_11,genre_dim_12,genre_dim_13,genre_dim_14,genre_dim_15,similarity_score,fit_probability
3BFrpPrHG0jNvD7x5JjaJh,Pick Me Up,Pick Me Up,Kyle Watson,2022-04-08,221000,20,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:09:16Z,"tech house,bass house,house,g-house",Solotoko,0.806,0.659,7.0,-8.509,1.0,0.0693,0.0217,0.2,0.0874,0.593,124.017,4.0,"['tech house', 'bass house', 'house', 'g-house']","[ 0.23030683  0.58834329  0.22959703  1.84253445  1.19983241  0.07057988
 -0.43542978 -2.00256059 -0.16732632 -0.01179153 -1.21969467  0.2867045
 -0.20867235  0.3540949  -0.46908318 -0.18161225]",0.23030683,0.58834329,0.22959703,1.84253445,1.19983241,0.07057988,-0.43542978,-2.00256059,-0.16732632,-0.01179153,-1.21969467,0.2867045,-0.20867235,0.3540949,-0.46908318,-0.18161225,0.8344217592609093,0.8077292
4nKTGZzfaY9eoWVqegX6J6,Right Back,Right Back,"Sharam Jey,Andruss,DeWitt Sound",2019-07-26,222720,43,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:09:16Z,"g-house,brazilian bass,nu disco,tech house,indie dance,latin house,tribal house",Toolroom Records,0.922,0.922,6.0,-6.605,1.0,0.129,0.0559,0.649,0.0751,0.627,124.996,4.0,"['g-house', 'brazilian bass', 'nu disco', 'tech house', 'indie dance', 'latin house', 'tribal house']","[ 0.41504163  0.23600922  0.24146546  1.79131116  0.96567203  0.1753074
 -0.41750143 -1.84030406  0.02716712 -0.05278505 -1.152471    0.01442721
 -0.48155386  0.04933424 -0.26788269 -0.12936178]",0.41504163,0.23600922,0.24146546,1.79131116,0.96567203,0.1753074,-0.41750143,-1.84030406,0.02716712,-0.05278505,-1.152471,0.01442721,-0.48155386,0.04933424,-0.26788269,-0.12936178,0.8831438662216133,0.76890373
3nQ2kD9e15s5fp6qaAraqN,All That Matters,All That Matters,NightFunk,2022-02-11,213750,12,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:09:16Z,tech house,Repopulate Mars,0.856,0.883,9.0,-8.081,1.0,0.0622,0.008,0.225,0.0617,0.873,127.996,4.0,['tech house'],"[ 1.11845446  0.50686002  0.65878516  2.37954903  0.87712443  0.52247435
 -0.18354392 -2.41784859  0.05428933  0.87575912 -0.50878775 -0.4803254
 -1.19310343  0.35281581 -0.03673114  1.52202606]",1.11845446,0.50686002,0.65878516,2.37954903,0.87712443,0.52247435,-0.18354392,-2.41784859,0.05428933,0.87575912,-0.50878775,-0.4803254,-1.19310343,0.35281581,-0.03673114,1.52202606,0.7649724234041987,0.7756386
3NckqY1gm3wKXaF3nMbieq,In The Club,In The Club,"NightFunk,Ranger Trucco",2022-03-18,184633,30,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:09:16Z,"tech house,bass house",Sink or Swim,0.857,0.792,9.0,-7.843,1.0,0.146,0.026,0.186,0.0843,0.417,129.998,4.0,"['tech house', 'bass house']","[ 0.80283847  1.00024182  0.38550407  2.08050627  1.03551853  0.18344735
 -0.6569925  -2.24784195  0.1046039   0.34628088 -0.78363413 -0.09289871
 -0.6031015   0.22585907 -0.59424466  0.21215576]",0.80283847,1.00024182,0.38550407,2.08050627,1.03551853,0.18344735,-0.6569925,-2.24784195,0.1046039,0.34628088,-0.78363413,-0.09289871,-0.6031015,0.22585907,-0.59424466,0.21215576,0.9083900568280062,0.8440551
7nEJrG2KIiH6PoDL1Ae5at,Magic Carpet,Magic Carpet,"Kyle Watson,MAY BBY",2021-02-12,168170,43,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:09:16Z,"tech house,bass house,house,g-house","Universal Music, a division of Universal International Music BV",0.794,0.684,1.0,-7.594,1.0,0.0668,0.00634,0.298,0.0881,0.542,123.024,4.0,"['tech house', 'bass house', 'house', 'g-house']","[ 0.23030683  0.58834329  0.22959703  1.84253445  1.19983241  0.07057988
 -0.43542978 -2.00256059 -0.16732632 -0.01179153 -1.21969467  0.2867045
 -0.20867235  0.3540949  -0.46908318 -0.18161225]",0.23030683,0.58834329,0.22959703,1.84253445,1.19983241,0.07057988,-0.43542978,-2.00256059,-0.16732632,-0.01179153,-1.21969467,0.2867045,-0.20867235,0.3540949,-0.46908318,-0.18161225,0.8587976445778887,0.8265072
1tW8QpbVzNingUlOARM6RH,Another Chance,Another Chance,NightFunk,2022-07-29,182362,22,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:09:16Z,tech house,Toolroom,0.828,0.725,9.0,-8.176,0.0,0.0772,0.00211,0.684,0.0772,0.964,127.003,4.0,['tech house'],"[ 1.11845446  0.50686002  0.65878516  2.37954903  0.87712443  0.52247435
 -0.18354392 -2.41784859  0.05428933  0.87575912 -0.50878775 -0.4803254
 -1.19310343  0.35281581 -0.03673114  1.52202606]",1.11845446,0.50686002,0.65878516,2.37954903,0.87712443,0.52247435,-0.18354392,-2.41784859,0.05428933,0.87575912,-0.50878775,-0.4803254,-1.19310343,0.35281581,-0.03673114,1.52202606,0.760615934183995,0.7744432
2QBv02UFtcFIwiTjJbWBtf,Still Flexin',Still Flexin',Jamie Coins,2022-05-27,230595,25,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:09:16Z,"tech house,latin house",Revival New York,0.885,0.734,11.0,-8.388,0.0,0.191,0.000112,0.00591,0.0908,0.743,128.018,4.0,"['tech house', 'latin house']","[ 1.41795582  0.19403835  0.38280379  2.3450582   0.67032355  0.53310269
 -0.64570755 -1.80226076 -0.16206301  0.92360485 -0.78617543 -0.68913367
 -0.94585219  0.34686351 -0.53908021  0.61068031]",1.41795582,0.19403835,0.38280379,2.3450582,0.67032355,0.53310269,-0.64570755,-1.80226076,-0.16206301,0.92360485,-0.78617543,-0.68913367,-0.94585219,0.34686351,-0.53908021,0.61068031,0.7029997932421079,0.75389355
4CLr66ZELcnHxwF5VaQ1rq,We Got The Fire,We Got The Fire,FREAK ON,2022-08-26,201600,24,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:09:16Z,"tech house,stutter house,bass house,g-house",hau5trap,0.812,0.841,2.0,-3.729,0.0,0.0574,0.013,0.719,0.193,0.902,125.0,4.0,"['tech house', 'stutter house', 'bass house', 'g-house']","[ 0.25702397  0.07435322  0.62196489  1.72163546  1.03551432  0.53323248
 -0.38085374 -1.80023253 -0.61670507  0.34637101 -1.24731204 -0.03341163
 -0.21502274  0.41721027 -0.27244475  0.68577981]",0.25702397,0.07435322,0.62196489,1.72163546,1.03551432,0.53323248,-0.38085374,-1.80023253,-0.61670507,0.34637101,-1.24731204,-0.03341163,-0.21502274,0.41721027,-0.27244475,0.68577981,0.6827936182553979,0.69671977
3qhTCojdQCoe2yqBYupXko,Today's News,Today's News,Solardo,2018-03-09,424646,14,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:09:16Z,"tech house,house",Repopulate Mars,0.845,0.913,7.0,-7.766,1.0,0.0543,0.104,0.0666,0.0998,0.718,127.006,4.0,"['tech house', 'house']","[ 0.49916475  0.92228538  0.28674226  2.00269204  1.06220019  0.13760081
 -0.54594237 -2.24965155 -0.06830075  0.12391949 -0.89733326  0.34988311
 -0.31869391  0.07420804 -0.24038284  0.02935112]",0.49916475,0.92228538,0.28674226,2.00269204,1.06220019,0.13760081,-0.54594237,-2.24965155,-0.06830075,0.12391949,-0.89733326,0.34988311,-0.31869391,0.07420804,-0.24038284,0.02935112,0.8900267441412036,0.8285505
7vDgSKa1c1hx0piUajViBM,WHIPLASH,WHIPLASH,AYYBO,2022-06-01,177725,34,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:09:16Z,"tech house,house",Altered States,0.807,0.866,11.0,-4.54,1.0,0.097,0.075,0.897,0.0947,0.538,121.994,4.0,"['tech house', 'house']","[ 0.49916475  0.92228538  0.28674226  2.00269204  1.06220019  0.13760081
 -0.54594237 -2.24965155 -0.06830075  0.12391949 -0.89733326  0.34988311
 -0.31869391  0.07420804 -0.24038284  0.02935112]",0.49916475,0.92228538,0.28674226,2.00269204,1.06220019,0.13760081,-0.54594237,-2.24965155,-0.06830075,0.12391949,-0.89733326,0.34988311,-0.31869391,0.07420804,-0.24038284,0.02935112,0.8898277739398261,0.84531784
2R2GFRRtGuKTqnkJY50DN7,Acapulco - Jay Robinson Remix,Acapulco (Jay Robinson Remix),"Jason Derulo,Jay Robinson",2021-10-22,183394,21,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:09:16Z,"bass house,g-house,tech house,bassline",Atlantic Records,0.78,0.906,7.0,-5.446,0.0,0.0768,0.0238,0.762,0.106,0.739,124.982,4.0,"['bass house', 'g-house', 'tech house', 'bassline']","[ 0.67048308 -0.01130533  0.31202484  1.96755528  0.89048644  0.19151298
 -0.54505634 -1.74622691 -0.18242374  0.49714467 -0.93724106  0.03443443
 -0.5368285   0.4680378  -0.4972123   0.13015503]",0.67048308,-0.01130533,0.31202484,1.96755528,0.89048644,0.19151298,-0.54505634,-1.74622691,-0.18242374,0.49714467,-0.93724106,0.03443443,-0.5368285,0.4680378,-0.4972123,0.13015503,0.8168537215416283,0.7607707
2c6ESDpcUFunezc1BTsvKu,Alright,Alright,"Mazai,Wild Dee",2017-12-29,344694,5,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:09:16Z,"funky house,disco house,nu disco",La Mishka,0.806,0.983,7.0,-5.215,1.0,0.0416,0.00708,0.84,0.101,0.832,123.005,4.0,"['funky house', 'disco house', 'nu disco']","[ 0.41190092  0.79078603  0.29594621  1.91782812  0.99214906  0.01491948
 -0.35556394 -2.35119013  0.29003622 -0.52413837 -1.00010928  0.16000602
 -0.54679193 -0.22486921  0.00349412 -0.49508685]",0.41190092,0.79078603,0.29594621,1.91782812,0.99214906,0.01491948,-0.35556394,-2.35119013,0.29003622,-0.52413837,-1.00010928,0.16000602,-0.54679193,-0.22486921,0.00349412,-0.49508685,0.8038015691282858,0.81595314
2Bj5ZUeHEke7ovkkpPbG7d,Aura,Aura,"Bleu Clair,Jargen",2022-07-22,184776,16,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:09:16Z,"bass house,tech house,g-house,house",BLEU LABEL / MCMLXXXI,0.794,0.896,1.0,-5.498,1.0,0.0586,0.00129,0.0141,0.0886,0.345,125.996,4.0,"['bass house', 'tech house', 'g-house', 'house']","[ 0.23030683  0.58834329  0.22959703  1.84253445  1.19983241  0.07057988
 -0.43542978 -2.00256059 -0.16732632 -0.01179153 -1.21969467  0.2867045
 -0.20867235  0.3540949  -0.46908318 -0.18161225]",0.23030683,0.58834329,0.22959703,1.84253445,1.19983241,0.07057988,-0.43542978,-2.00256059,-0.16732632,-0.01179153,-1.21969467,0.2867045,-0.20867235,0.3540949,-0.46908318,-0.18161225,0.7872865866430308,0.7819646
0e457tGsO8QyJavqcr2IbO,Palm Beach Banger,Palm Beach Banger,FISHER,2022-02-11,233836,47,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:09:16Z,"tech house,house,techno",Catch & Release,0.767,0.8,0.0,-6.37,1.0,0.116,0.00899,0.0018,0.164,0.646,126.003,4.0,"['tech house', 'house', 'techno']","[ 0.2584758   0.75303075  0.3751219   1.9052192   0.96638892 -0.03758453
 -0.41042576 -2.3424135   0.20513024 -0.37694701 -0.94746745  0.33219565
 -0.52267726 -0.16203091 -0.00631083 -0.23719742]",0.2584758,0.75303075,0.3751219,1.9052192,0.96638892,-0.03758453,-0.41042576,-2.3424135,0.20513024,-0.37694701,-0.94746745,0.33219565,-0.52267726,-0.16203091,-0.00631083,-0.23719742,0.8113222075576276,0.7852804
4ug7ZV9kjKXbbha4gDyhug,Them Drums,Them Drums,Kyle Walker,2022-01-28,236129,23,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:09:16Z,tech house,Club Sweat,0.808,0.937,1.0,-6.938,1.0,0.052,0.000554,0.263,0.499,0.785,124.015,4.0,['tech house'],"[ 1.11845446  0.50686002  0.65878516  2.37954903  0.87712443  0.52247435
 -0.18354392 -2.41784859  0.05428933  0.87575912 -0.50878775 -0.4803254
 -1.19310343  0.35281581 -0.03673114  1.52202606]",1.11845446,0.50686002,0.65878516,2.37954903,0.87712443,0.52247435,-0.18354392,-2.41784859,0.05428933,0.87575912,-0.50878775,-0.4803254,-1.19310343,0.35281581,-0.03673114,1.52202606,0.678500362230887,0.6668602
2h1a5N6j2o6AYATr89sYIb,Controller - Walker & Royce Remix,Controller (Walker & Royce Remix),"Channel Tres,Walker & Royce",2020-06-26,374595,28,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:09:16Z,"hip house,tech house,bass house,house",GODMODE,0.825,0.784,9.0,-7.176,1.0,0.0461,0.00237,0.112,0.111,0.37,125.029,4.0,"['hip house', 'tech house', 'bass house', 'house']","[ 0.28192207  1.06967884  0.1703882   1.81219113  1.05923519 -0.07186087
 -0.68938193 -2.10313183  0.0207254  -0.26695925 -1.0204514   0.55917699
 -0.06521231 -0.10860171 -0.32512342 -0.62516001]",0.28192207,1.06967884,0.1703882,1.81219113,1.05923519,-0.07186087,-0.68938193,-2.10313183,0.0207254,-0.26695925,-1.0204514,0.55917699,-0.06521231,-0.10860171,-0.32512342,-0.62516001,0.7171117199656665,0.6536082
2MAABKnxekkSL5hnVZ8RY1,Badman Sound,Badman Sound,Cloonee,2023-01-20,176264,35,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:09:16Z,"tech house,house,latin house,techno",Hellbent Records,0.889,0.734,11.0,-8.012,1.0,0.0636,0.199,0.00363,0.1,0.317,128.04,4.0,"['tech house', 'house', 'latin house', 'techno']","[ 0.62322114  0.53507723  0.30804703  2.00655624  0.84067236  0.10774436
 -0.58478711 -2.05347836  0.05924384 -0.03984761 -0.97649136  0.02466125
 -0.56665818 -0.03629538 -0.26509045 -0.25306442]",0.62322114,0.53507723,0.30804703,2.00655624,0.84067236,0.10774436,-0.58478711,-2.05347836,0.05924384,-0.03984761,-0.97649136,0.02466125,-0.56665818,-0.03629538,-0.26509045,-0.25306442,0.7990402148176841,0.765309
2K9aKWIqTlv2tEsb4mptJj,BASS GLIDE,BASS GLIDE,AYYBO,2023-02-22,153779,52,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:09:16Z,"tech house,house",GDB RECORDS,0.839,0.874,11.0,-3.201,0.0,0.0919,0.225,0.566,0.0731,0.717,127.041,4.0,"['tech house', 'house']","[ 0.49916475  0.92228538  0.28674226  2.00269204  1.06220019  0.13760081
 -0.54594237 -2.24965155 -0.06830075  0.12391949 -0.89733326  0.34988311
 -0.31869391  0.07420804 -0.24038284  0.02935112]",0.49916475,0.92228538,0.28674226,2.00269204,1.06220019,0.13760081,-0.54594237,-2.24965155,-0.06830075,0.12391949,-0.89733326,0.34988311,-0.31869391,0.07420804,-0.24038284,0.02935112,0.8804194022114756,0.8327757
4Ndpfmb5C6LTYJT9qOeOV1,Closure,Closure,"Ranger Trucco,Modern Lover",2022-10-07,204094,21,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:09:16Z,"tech house,bass house",Club Sweat,0.791,0.817,7.0,-7.077,1.0,0.0508,0.00221,0.713,0.251,0.258,126.995,4.0,"['tech house', 'bass house']","[ 0.80283847  1.00024182  0.38550407  2.08050627  1.03551853  0.18344735
 -0.6569925  -2.24784195  0.1046039   0.34628088 -0.78363413 -0.09289871
 -0.6031015   0.22585907 -0.59424466  0.21215576]",0.80283847,1.00024182,0.38550407,2.08050627,1.03551853,0.18344735,-0.6569925,-2.24784195,0.1046039,0.34628088,-0.78363413,-0.09289871,-0.6031015,0.22585907,-0.59424466,0.21215576,0.8651247979840796,0.7712819
3E0Fcls8R8nWjxqwtgJq8j,DRENCH,DRENCH,"AYYBO,Preme",2023-05-31,197893,57,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:09:16Z,"tech house,house",FUNKSHWAY,0.919,0.673,4.0,-6.18,0.0,0.214,0.0283,0.141,0.162,0.719,126.996,4.0,"['tech house', 'house']","[ 0.49916475  0.92228538  0.28674226  2.00269204  1.06220019  0.13760081
 -0.54594237 -2.24965155 -0.06830075  0.12391949 -0.89733326  0.34988311
 -0.31869391  0.07420804 -0.24038284  0.02935112]",0.49916475,0.92228538,0.28674226,2.00269204,1.06220019,0.13760081,-0.54594237,-2.24965155,-0.06830075,0.12391949,-0.89733326,0.34988311,-0.31869391,0.07420804,-0.24038284,0.02935112,0.8538107888334786,0.83313805
4r2xLZbF6dz6Sq3DkEQF7Z,Fuego,Fuego,Cloonee,2023-06-09,190874,27,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:09:16Z,"tech house,house,latin house,techno",Hellbent Records,0.764,0.821,1.0,-7.684,1.0,0.0687,0.0156,0.61,0.0855,0.504,128.018,4.0,"['tech house', 'house', 'latin house', 'techno']","[ 0.62322114  0.53507723  0.30804703  2.00655624  0.84067236  0.10774436
 -0.58478711 -2.05347836  0.05924384 -0.03984761 -0.97649136  0.02466125
 -0.56665818 -0.03629538 -0.26509045 -0.25306442]",0.62322114,0.53507723,0.30804703,2.00655624,0.84067236,0.10774436,-0.58478711,-2.05347836,0.05924384,-0.03984761,-0.97649136,0.02466125,-0.56665818,-0.03629538,-0.26509045,-0.25306442,0.9287410165071569,0.84404284
2E2VydD1HO86zyFUDtNBzB,Get Stupid - Extended Mix,Get Stupid,Cloonee,2020-08-28,368125,30,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:09:16Z,"tech house,house,latin house,techno",Uprise Music,0.807,0.819,2.0,-10.373,1.0,0.067,0.00124,0.069,0.0684,0.782,128.006,4.0,"['tech house', 'house', 'latin house', 'techno']","[ 0.62322114  0.53507723  0.30804703  2.00655624  0.84067236  0.10774436
 -0.58478711 -2.05347836  0.05924384 -0.03984761 -0.97649136  0.02466125
 -0.56665818 -0.03629538 -0.26509045 -0.25306442]",0.62322114,0.53507723,0.30804703,2.00655624,0.84067236,0.10774436,-0.58478711,-2.05347836,0.05924384,-0.03984761,-0.97649136,0.02466125,-0.56665818,-0.03629538,-0.26509045,-0.25306442,0.8412898335443003,0.82762647
2e2yKavdT6WQzzMHwNtPFa,In The Yuma (feat. Aatig),In The Yuma (feat. Aatig),"Chris Lake,Aatig",2022-11-11,156215,62,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:09:16Z,"tech house,house,bass house",Black Book Records/Astralwerks,0.83,0.897,1.0,-4.796,0.0,0.0626,0.000251,0.779,0.132,0.936,126.028,4.0,"['tech house', 'house', 'bass house']","[ 0.495184    1.11273146  0.22856916  1.9289492   1.10610433  0.03987399
 -0.74077527 -2.19237947  0.00610565  0.0215472  -0.95104901  0.3314314
 -0.21682913  0.08243947 -0.54417463 -0.34633744]",0.495184,1.11273146,0.22856916,1.9289492,1.10610433,0.03987399,-0.74077527,-2.19237947,0.00610565,0.0215472,-0.95104901,0.3314314,-0.21682913,0.08243947,-0.54417463,-0.34633744,0.8446263172223304,0.84807634
64mG1nyazcwSPgiLpp3dfg,Looking 4 U,Looking 4 U,Sonny Fodera,2023-01-20,172431,28,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:09:16Z,"house,piano house,tech house",Solotoko,0.856,0.628,7.0,-5.05,1.0,0.0545,0.00808,0.761,0.102,0.597,126.022,4.0,"['house', 'piano house', 'tech house']","[ 0.11969379  0.83232206  0.30678255  1.92804058  0.93935126 -0.15898023
 -0.65749687 -2.26807618  0.11825745 -0.28818087 -0.89334961  0.58506944
 -0.29652213 -0.2078067  -0.15586151 -0.45337379]",0.11969379,0.83232206,0.30678255,1.92804058,0.93935126,-0.15898023,-0.65749687,-2.26807618,0.11825745,-0.28818087,-0.89334961,0.58506944,-0.29652213,-0.2078067,-0.15586151,-0.45337379,0.7672454923394699,0.779617
0B6BPNZ7gmg80qKIa7Rug1,NEW DANCE,NEW DANCE,AYYBO,2022-11-28,203484,47,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:09:16Z,"tech house,house",GDB RECORDS,0.809,0.836,2.0,-5.165,1.0,0.0604,0.0166,0.848,0.0836,0.884,126.003,4.0,"['tech house', 'house']","[ 0.49916475  0.92228538  0.28674226  2.00269204  1.06220019  0.13760081
 -0.54594237 -2.24965155 -0.06830075  0.12391949 -0.89733326  0.34988311
 -0.31869391  0.07420804 -0.24038284  0.02935112]",0.49916475,0.92228538,0.28674226,2.00269204,1.06220019,0.13760081,-0.54594237,-2.24965155,-0.06830075,0.12391949,-0.89733326,0.34988311,-0.31869391,0.07420804,-0.24038284,0.02935112,0.8863530198257503,0.85473305
51ZORoK6CjR2QO60CBPTIX,RIGHT OR WRONG (HYPNOSIS),RIGHT OR WRONG (HYPNOSIS),"Pitbull,AYYBO,ero808",2023-01-20,161280,40,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:09:16Z,"tech house,house,bass house",Helix Records,0.811,0.824,10.0,-3.614,0.0,0.178,0.0692,0.0,0.361,0.567,125.0,4.0,"['tech house', 'house', 'bass house']","[ 0.495184    1.11273146  0.22856916  1.9289492   1.10610433  0.03987399
 -0.74077527 -2.19237947  0.00610565  0.0215472  -0.95104901  0.3314314
 -0.21682913  0.08243947 -0.54417463 -0.34633744]",0.495184,1.11273146,0.22856916,1.9289492,1.10610433,0.03987399,-0.74077527,-2.19237947,0.00610565,0.0215472,-0.95104901,0.3314314,-0.21682913,0.08243947,-0.54417463,-0.34633744,0.7301865256996831,0.749787
38NFpvlDlMocYknYgS5IA7,HYPNOSIS,RIGHT OR WRONG (HYPNOSIS),"AYYBO,ero808",2023-01-20,158583,21,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:09:16Z,"tech house,house,bass house",Helix Records,0.96,0.872,1.0,-4.758,0.0,0.282,0.182,0.00983,0.291,0.7,125.03,4.0,"['tech house', 'house', 'bass house']","[ 0.495184    1.11273146  0.22856916  1.9289492   1.10610433  0.03987399
 -0.74077527 -2.19237947  0.00610565  0.0215472  -0.95104901  0.3314314
 -0.21682913  0.08243947 -0.54417463 -0.34633744]",0.495184,1.11273146,0.22856916,1.9289492,1.10610433,0.03987399,-0.74077527,-2.19237947,0.00610565,0.0215472,-0.95104901,0.3314314,-0.21682913,0.08243947,-0.54417463,-0.34633744,0.7221922875573245,0.7889188
51yfv0kjNYGO69PjGXKWkX,Spirit of House,Spirit of House,"ATFC,Gene Farris",2020-02-28,191500,35,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:09:16Z,"funky house,disco house,house,tech house,chicago house,piano house",Toolroom Records,0.738,0.814,11.0,-6.374,1.0,0.181,0.00313,0.2,0.106,0.354,125.989,4.0,"['funky house', 'disco house', 'house', 'tech house', 'chicago house', 'piano house']","[ 0.30835505  0.61997733  0.42655474  1.90558137  0.93740551 -0.03575132
 -0.41521059 -2.46252251  0.40320209 -0.55561863 -0.91592795  0.23348726
 -0.69196483 -0.26036606  0.04781549 -0.22947139]",0.30835505,0.61997733,0.42655474,1.90558137,0.93740551,-0.03575132,-0.41521059,-2.46252251,0.40320209,-0.55561863,-0.91592795,0.23348726,-0.69196483,-0.26036606,0.04781549,-0.22947139,0.7527725876406713,0.76698285
7o9HjrMOzDtQjHHBQcKadz,Don't Wanna Be,Don't Wanna Be,Lanard,2021-06-17,190819,25,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:11:07Z,"bass house,g-house",HOUSE VIEWS,0.918,0.719,1.0,-6.594,1.0,0.178,0.0416,0.306,0.0777,0.451,122.005,4.0,"['bass house', 'g-house']","[-0.03855109  0.25440121  0.17245181  1.68237686  1.33746463  0.00355896
 -0.3249172  -1.75546962 -0.26635189 -0.14750254 -1.54205608  0.2235259
 -0.09865078  0.63398176 -0.69778352 -0.39257562]",-0.03855109,0.25440121,0.17245181,1.68237686,1.33746463,0.00355896,-0.3249172,-1.75546962,-0.26635189,-0.14750254,-1.54205608,0.2235259,-0.09865078,0.63398176,-0.69778352,-0.39257562,0.6818273223369876,0.6678262
5pNtz0lgqQbUNlu0HyxhmM,Room 1.5 - Radio Edit,Room 1.5 / Chem-EX,Joseph Ray,2019-08-20,263496,26,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:11:07Z,"melodic house,afro house,organic house",Anjunadeep,0.73,0.806,6.0,-7.56,1.0,0.0443,0.032,0.9,0.102,0.114,124.016,4.0,"['melodic house', 'afro house', 'organic house']","[ 0.09558848  0.69470499  0.32165319  1.82309651  0.95974044 -0.17943847
 -0.48697476 -2.41325474  0.3769873  -0.66784028 -0.95008383  0.43559202
 -0.49145991 -0.31406958 -0.02172298 -0.54709955]",0.09558848,0.69470499,0.32165319,1.82309651,0.95974044,-0.17943847,-0.48697476,-2.41325474,0.3769873,-0.66784028,-0.95008383,0.43559202,-0.49145991,-0.31406958,-0.02172298,-0.54709955,0.6198002981655921,0.6130961
2g95XDCx4GqcaJPv7TTk8C,Skyscrapers - Hi-Lo Remix,Skyscrapers (Hi-Lo Remix),"Nina Kraviz,HI-LO,Oliver Heldens",2021-10-01,296368,43,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:11:07Z,"techno,minimal techno,future house,house,acid techno,hard techno",Nina Kraviz Music,0.741,0.828,0.0,-6.361,1.0,0.042,0.0688,0.771,0.0883,0.354,132.011,4.0,"['techno', 'minimal techno', 'future house', 'house', 'acid techno', 'hard techno']","[ 0.06861217  0.38367478  0.28136405  1.80641156  0.97545683 -0.23099834
 -0.20287137 -2.00090313  0.17365468 -0.33249966 -0.89222197  0.56464563
 -0.61007178 -0.4245427   0.21577002 -0.41031152]",0.06861217,0.38367478,0.28136405,1.80641156,0.97545683,-0.23099834,-0.20287137,-2.00090313,0.17365468,-0.33249966,-0.89222197,0.56464563,-0.61007178,-0.4245427,0.21577002,-0.41031152,0.6343642737500143,0.6398084
